Symbol,Uniprot,PDB-ID
CYP3A4,P08684,5VC0
CYP3A4,P08684,5VCC
CYP3A4,P08684,5VCD
CYP3A4,P08684,5VCE
CYP3A4,P08684,5VCG
CYP3A4,P08684,6BCZ
CYP3A4,P08684,6BD5
CYP3A4,P08684,6BD6
CYP3A4,P08684,6BD7
CYP3A4,P08684,6BD8
CYP3A4,P08684,6BDH
CYP3A4,P08684,6BDI
CYP3A4,P08684,6BDK
CYP3A4,P08684,6BDM
CYP3A4,P08684,6OO9
CYP3A4,P08684,6OOA
CYP3A4,P08684,6OOB
CYP3A4,P08684,7KS8
CYP3A4,P08684,7KSA
CYP3A4,P08684,7KVH
CYP3A4,P08684,7KVI
CYP3A4,P08684,7KVJ
CYP3A4,P08684,7KVK
CYP3A4,P08684,7KVM
CYP3A4,P08684,7KVN
CYP3A4,P08684,7KVO
CYP3A4,P08684,7KVP
CYP3A4,P08684,7KVQ
CYP3A4,P08684,7KVS
CYP3A4,P08684,7LXL
CYP3A4,P08684,7UAY
CYP3A4,P08684,7UAZ
CYP3A4,P08684,7UF9
CYP3A4,P08684,7UFA
CYP3A4,P08684,7UFB
CYP3A4,P08684,7UFC
CYP3A4,P08684,7UFD
CYP3A4,P08684,7UFE
CYP3A4,P08684,7UFF
CYP3A4,P08684,8DYC
CYP3A4,P08684,8EWD
CYP3A4,P08684,8EWE
CYP3A4,P08684,8EWL
CYP3A4,P08684,8EWM
CYP3A4,P08684,8EWN
CYP3A4,P08684,8EWP
CYP3A4,P08684,8EWQ
CYP3A4,P08684,8EWR
CYP3A4,P08684,8EWS
CYP3A4,P08684,8EXB
CYP3A4,P08684,8SO1
CYP3A4,P08684,8SO2
CYP3A4,P08684,9BBB
ESD,P10768,3FCX
PRMT1,Q99873,6NT2
MFAP1,P55081,5F5S
MFAP1,P55081,5O9Z
MFAP1,P55081,6AHD
MFAP1,P55081,7AAV
MFAP1,P55081,7ABF
MFAP1,P55081,7ABG
MFAP1,P55081,7ABI
MFAP1,P55081,8H6K
MFAP1,P55081,8Q7N
MFAP1,P55081,8QO9
MFAP1,P55081,8QPE
MFAP1,P55081,8QZS
OGA,O60502,2YDQ
OGA,O60502,5M7R
OGA,O60502,5M7S
OGA,O60502,5M7T
OGA,O60502,5M7U
OGA,O60502,5TKE
OGA,O60502,5UHK
OGA,O60502,5UHL
OGA,O60502,5UHO
OGA,O60502,5UHP
OGA,O60502,5UN8
OGA,O60502,5UN9
OGA,O60502,5VVO
OGA,O60502,5VVT
OGA,O60502,5VVU
OGA,O60502,5VVV
OGA,O60502,5VVX
OGA,O60502,6HKI
OGA,O60502,6PM9
OGA,O60502,7OU6
OGA,O60502,7YEH
OGA,O60502,8P0L
TWF1,Q12792,7CCC
COL4A5,P29400,5NAZ
COL4A5,P29400,6WKU
PRG2,P13727,1H8U
PRG2,P13727,2BRS
PRG2,P13727,4QXX
PRG2,P13727,7Y5N
PRG2,P13727,8HGG
POR,P16435,1B1C
POR,P16435,3FJO
POR,P16435,3QE2
POR,P16435,3QFC
POR,P16435,3QFR
POR,P16435,3QFS
POR,P16435,3QFT
POR,P16435,5EMN
POR,P16435,5FA6
NLRP6,P59044,6NCV
NLRP6,P59044,6NDJ
GRHL1,Q9NZI5,5MPF
GRHL1,Q9NZI5,5MPH
GRHL1,Q9NZI5,5MPI
CTRC,Q99895,4H4F
CAMKK2,Q96RR4,2ZV2
CAMKK2,Q96RR4,5UY6
CAMKK2,Q96RR4,5UYJ
CAMKK2,Q96RR4,5VT1
CAMKK2,Q96RR4,5YV8
CAMKK2,Q96RR4,5YV9
CAMKK2,Q96RR4,5YVA
CAMKK2,Q96RR4,5YVB
CAMKK2,Q96RR4,5YVC
CAMKK2,Q96RR4,6BKU
CAMKK2,Q96RR4,6BLE
CAMKK2,Q96RR4,6BQL
CAMKK2,Q96RR4,6BQP
CAMKK2,Q96RR4,6BQQ
CAMKK2,Q96RR4,6BRC
CAMKK2,Q96RR4,6CMJ
CAMKK2,Q96RR4,6EF5
CAMKK2,Q96RR4,6EWW
CAMKK2,Q96RR4,6FEL
CAMKK2,Q96RR4,6Y3O
CAMKK2,Q96RR4,6Y4K
CAMKK2,Q96RR4,6Y6B
CAMKK2,Q96RR4,6Y8A
CAMKK2,Q96RR4,8TUC
TGS1,Q96RS0,3EGI
TGS1,Q96RS0,3GDH
TSC1,Q92574,4Z6Y
TSC1,Q92574,5EJC
TSC1,Q92574,7DL2
CHGA,P10645,1LV4
CHGA,P10645,6R2X
BAK1,Q16611,1BXL
BAK1,Q16611,2IMS
BAK1,Q16611,2IMT
BAK1,Q16611,2JBY
BAK1,Q16611,2JCN
BAK1,Q16611,2LP8
BAK1,Q16611,2M5B
BAK1,Q16611,2XPX
BAK1,Q16611,2YV6
BAK1,Q16611,3I1H
BAK1,Q16611,3QBR
BAK1,Q16611,4D2L
BAK1,Q16611,4U2U
BAK1,Q16611,4U2V
BAK1,Q16611,4UF1
BAK1,Q16611,5AJK
BAK1,Q16611,5FMI
BAK1,Q16611,5FMK
BAK1,Q16611,5VWV
BAK1,Q16611,5VWW
BAK1,Q16611,5VWX
BAK1,Q16611,5VWY
BAK1,Q16611,5VWZ
BAK1,Q16611,5VX0
BAK1,Q16611,5VX1
BAK1,Q16611,6ODH
BAK1,Q16611,6UXM
BAK1,Q16611,6UXN
BAK1,Q16611,6UXO
BAK1,Q16611,6UXP
BAK1,Q16611,6UXQ
BAK1,Q16611,6UXR
BAK1,Q16611,7K02
BAK1,Q16611,7LK4
BAK1,Q16611,7M5A
BAK1,Q16611,7M5B
BAK1,Q16611,7OFM
BAK1,Q16611,7OFO
BAK1,Q16611,8CZF
BAK1,Q16611,8CZG
BAK1,Q16611,8CZH
BAK1,Q16611,8GSV
BAK1,Q16611,8IGC
BAK1,Q16611,8IVB
BAK1,Q16611,8SRX
BAK1,Q16611,8SRY
BAK1,Q16611,8UKY
LILRB1,Q8NHL6,1G0X
LILRB1,Q8NHL6,1P7Q
LILRB1,Q8NHL6,1UFU
LILRB1,Q8NHL6,1UGN
LILRB1,Q8NHL6,1VDG
LILRB1,Q8NHL6,3D2U
LILRB1,Q8NHL6,4LL9
LILRB1,Q8NHL6,4NO0
LILRB1,Q8NHL6,5KNM
LILRB1,Q8NHL6,6AEE
LILRB1,Q8NHL6,6EWA
LILRB1,Q8NHL6,6EWC
LILRB1,Q8NHL6,6EWO
LILRB1,Q8NHL6,6K60
LILRB1,Q8NHL6,6ZDX
LILRB1,Q8NHL6,7KFK
SOST,Q9BQB4,2K8P
SOST,Q9BQB4,3SOV
SOST,Q9BQB4,6L6R
TRPV1,Q8NER1,6L93
TRPV1,Q8NER1,8GF8
TRPV1,Q8NER1,8GF9
TRPV1,Q8NER1,8GFA
TRPV1,Q8NER1,8JQR
TRPV1,Q8NER1,8X94
HSPG2,P98160,3SH4
HSPG2,P98160,3SH5
FASN,P49327,1XKT
FASN,P49327,2CG5
FASN,P49327,2JFD
FASN,P49327,2JFK
FASN,P49327,2PX6
FASN,P49327,3HHD
FASN,P49327,3TJM
FASN,P49327,4PIV
FASN,P49327,4W82
FASN,P49327,4W9N
FASN,P49327,4Z49
FASN,P49327,5C37
FASN,P49327,6NNA
FASN,P49327,7MHD
FASN,P49327,7MHE
FASN,P49327,8EYI
FASN,P49327,8EYK
FASN,P49327,8G7X
FASN,P49327,8GKC
PANX1,Q96RD7,6LTN
PANX1,Q96RD7,6LTO
PANX1,Q96RD7,6M02
PANX1,Q96RD7,6M66
PANX1,Q96RD7,6M67
PANX1,Q96RD7,6M68
PANX1,Q96RD7,6V6D
PANX1,Q96RD7,6WBF
PANX1,Q96RD7,6WBG
PANX1,Q96RD7,6WBI
PANX1,Q96RD7,6WBK
PANX1,Q96RD7,6WBL
PANX1,Q96RD7,6WBM
PANX1,Q96RD7,6WBN
PANX1,Q96RD7,7DWB
PANX1,Q96RD7,7F8J
PANX1,Q96RD7,7F8N
PANX1,Q96RD7,7F8O
PANX1,Q96RD7,7WSV
PANX1,Q96RD7,8GTS
PANX1,Q96RD7,8GTT
PANX1,Q96RD7,8GYO
PHKG2,P15735,2Y7J
GLP1R,P43220,3C59
GLP1R,P43220,3C5T
GLP1R,P43220,3IOL
GLP1R,P43220,4ZGM
GLP1R,P43220,5E94
GLP1R,P43220,5NX2
GLP1R,P43220,5OTT
GLP1R,P43220,5OTU
GLP1R,P43220,5OTV
GLP1R,P43220,5OTW
GLP1R,P43220,5OTX
GLP1R,P43220,5VEW
GLP1R,P43220,5VEX
GLP1R,P43220,6B3J
GLP1R,P43220,6GB1
GLP1R,P43220,6ORV
GLP1R,P43220,6VCB
GLP1R,P43220,6X18
GLP1R,P43220,6X19
GLP1R,P43220,6X1A
GLP1R,P43220,6XOX
GLP1R,P43220,7C2E
GLP1R,P43220,7DUQ
GLP1R,P43220,7DUR
GLP1R,P43220,7E14
GLP1R,P43220,7EVM
GLP1R,P43220,7FIM
GLP1R,P43220,7KI0
GLP1R,P43220,7KI1
GLP1R,P43220,7LCI
GLP1R,P43220,7LCJ
GLP1R,P43220,7LCK
GLP1R,P43220,7LLL
GLP1R,P43220,7LLY
GLP1R,P43220,7RG9
GLP1R,P43220,7RGP
GLP1R,P43220,7RTB
GLP1R,P43220,7S15
GLP1R,P43220,7S1M
GLP1R,P43220,7S3I
GLP1R,P43220,7VBH
GLP1R,P43220,7VBI
GLP1R,P43220,7X8R
GLP1R,P43220,7X8S
GLP1R,P43220,8JIP
GLP1R,P43220,8JIR
GLP1R,P43220,8JIS
GLP1R,P43220,8WG7
GFPT1,Q06210,2V4M
GFPT1,Q06210,2ZJ3
GFPT1,Q06210,2ZJ4
GFPT1,Q06210,6R4E
GFPT1,Q06210,6R4F
GFPT1,Q06210,6R4G
GFPT1,Q06210,6R4H
GFPT1,Q06210,6R4I
GFPT1,Q06210,6R4J
GFPT1,Q06210,6SVM
GFPT1,Q06210,6SVO
GFPT1,Q06210,6SVP
GFPT1,Q06210,6SVQ
GFPT1,Q06210,6ZMJ
GFPT1,Q06210,6ZMK
GFPT1,Q06210,7NDL
BAX,Q07812,1F16
BAX,Q07812,2G5B
BAX,Q07812,2K7W
BAX,Q07812,2LR1
BAX,Q07812,3PK1
BAX,Q07812,3PL7
BAX,Q07812,4BD2
BAX,Q07812,4BD6
BAX,Q07812,4BD7
BAX,Q07812,4BD8
BAX,Q07812,4BDU
BAX,Q07812,4S0O
BAX,Q07812,4S0P
BAX,Q07812,4UF2
BAX,Q07812,4ZIE
BAX,Q07812,4ZIF
BAX,Q07812,4ZIG
BAX,Q07812,4ZIH
BAX,Q07812,4ZII
BAX,Q07812,5W5X
BAX,Q07812,5W5Z
BAX,Q07812,5W60
BAX,Q07812,5W61
BAX,Q07812,6EB6
BAX,Q07812,6L8V
BAX,Q07812,6L95
BAX,Q07812,6TRR
BAX,Q07812,6XY6
BAX,Q07812,7ADT
BAX,Q07812,8G1T
BAX,Q07812,8SPE
BAX,Q07812,8SPF
BAX,Q07812,8SPZ
BAX,Q07812,8SRX
BAX,Q07812,8SRY
BAX,Q07812,8SVK
MBD2,Q9UBB5,2L2L
MBD2,Q9UBB5,6C1A
MBD2,Q9UBB5,6C1T
MBD2,Q9UBB5,6C1U
MBD2,Q9UBB5,6C1V
MBD2,Q9UBB5,6C2F
MBD2,Q9UBB5,6CNP
MBD2,Q9UBB5,6CNQ
MBD2,Q9UBB5,7AO8
MBD2,Q9UBB5,7AO9
MBD2,Q9UBB5,7AOA
MBD2,Q9UBB5,7MWK
MBD2,Q9UBB5,7MWM
MBD2,Q9UBB5,7RAY
CD59,P13987,1CDQ
CD59,P13987,1CDR
CD59,P13987,1CDS
CD59,P13987,1ERG
CD59,P13987,1ERH
CD59,P13987,2J8B
CD59,P13987,2OFS
CD59,P13987,2UWR
CD59,P13987,2UX2
CD59,P13987,4BIK
CD59,P13987,5IMT
CD59,P13987,5IMY
CD59,P13987,6ZD0
CD59,P13987,8B0F
CD59,P13987,8B0G
CD59,P13987,8B0H
ROBO3,Q96MS0,6POG
ROBO3,Q96MS0,6POK
ROBO3,Q96MS0,6POL
RPS6,P62753,4UG0
RPS6,P62753,4V6X
RPS6,P62753,5A2Q
RPS6,P62753,5AJ0
RPS6,P62753,5FLX
RPS6,P62753,5LKS
RPS6,P62753,5OA3
RPS6,P62753,5T2C
RPS6,P62753,5VYC
RPS6,P62753,6F4P
RPS6,P62753,6F4Q
RPS6,P62753,6FEC
RPS6,P62753,6G18
RPS6,P62753,6G4S
RPS6,P62753,6G4W
RPS6,P62753,6G51
RPS6,P62753,6G53
RPS6,P62753,6G5H
RPS6,P62753,6G5I
RPS6,P62753,6IP5
RPS6,P62753,6IP6
RPS6,P62753,6IP8
RPS6,P62753,6OLE
RPS6,P62753,6OLF
RPS6,P62753,6OLG
RPS6,P62753,6OLI
RPS6,P62753,6OLZ
RPS6,P62753,6OM0
RPS6,P62753,6OM7
RPS6,P62753,6QZP
RPS6,P62753,6XA1
RPS6,P62753,6Y0G
RPS6,P62753,6Y2L
RPS6,P62753,6Y57
RPS6,P62753,6YBW
RPS6,P62753,6Z6L
RPS6,P62753,6Z6M
RPS6,P62753,6Z6N
RPS6,P62753,6ZLW
RPS6,P62753,6ZM7
RPS6,P62753,6ZME
RPS6,P62753,6ZMI
RPS6,P62753,6ZMO
RPS6,P62753,6ZMT
RPS6,P62753,6ZMW
RPS6,P62753,6ZN5
RPS6,P62753,6ZOJ
RPS6,P62753,6ZOK
RPS6,P62753,6ZON
RPS6,P62753,6ZP4
RPS6,P62753,6ZUO
RPS6,P62753,6ZV6
RPS6,P62753,6ZVH
RPS6,P62753,6ZVJ
RPS6,P62753,6ZXD
RPS6,P62753,6ZXE
RPS6,P62753,6ZXF
RPS6,P62753,6ZXG
RPS6,P62753,6ZXH
RPS6,P62753,7A09
RPS6,P62753,7K5I
RPS6,P62753,7MQ8
RPS6,P62753,7MQ9
RPS6,P62753,7MQA
RPS6,P62753,7QP6
RPS6,P62753,7QP7
RPS6,P62753,7QVP
RPS6,P62753,7R4X
RPS6,P62753,7TQL
RPS6,P62753,7WTS
RPS6,P62753,7WTT
RPS6,P62753,7WTU
RPS6,P62753,7WTV
RPS6,P62753,7WTW
RPS6,P62753,7WTX
RPS6,P62753,7WTZ
RPS6,P62753,7WU0
RPS6,P62753,7XNX
RPS6,P62753,7XNY
RPS6,P62753,7ZJW
RPS6,P62753,7ZJX
RPS6,P62753,8G5Y
RPS6,P62753,8G5Z
RPS6,P62753,8G60
RPS6,P62753,8G61
RPS6,P62753,8G6J
RPS6,P62753,8GLP
RPS6,P62753,8IFD
RPS6,P62753,8IFE
RPS6,P62753,8JDJ
RPS6,P62753,8JDK
RPS6,P62753,8JDL
RPS6,P62753,8JDM
RPS6,P62753,8K2C
RPS6,P62753,8OZ0
RPS6,P62753,8PJ1
RPS6,P62753,8PJ2
RPS6,P62753,8PJ3
RPS6,P62753,8PJ4
RPS6,P62753,8PJ5
RPS6,P62753,8PJ6
RPS6,P62753,8PPK
RPS6,P62753,8PPL
RPS6,P62753,8QOI
RPS6,P62753,8T4S
RPS6,P62753,8XSX
RPS6,P62753,8XSY
RPS6,P62753,8XSZ
RPS6,P62753,8XXL
RPS6,P62753,8XXM
RPS6,P62753,8XXN
RPS6,P62753,8Y0W
RPS6,P62753,8Y0X
RPS6,P62753,8YOO
RPS6,P62753,8YOP
RPS6,P62753,9BKD
RPS6,P62753,9BLN
IL18,Q14116,1J0S
IL18,Q14116,2VXT
IL18,Q14116,3F62
IL18,Q14116,3WO2
IL18,Q14116,3WO3
IL18,Q14116,3WO4
IL18,Q14116,4EEE
IL18,Q14116,4EKX
IL18,Q14116,4HJJ
IL18,Q14116,4R6U
IL18,Q14116,4XFS
IL18,Q14116,4XFT
IL18,Q14116,4XFU
IL18,Q14116,7AL7
IL18,Q14116,8J6K
IL18,Q14116,8SPB
IL18,Q14116,8SV1
IL18,Q14116,8URV
RNMT,O43148,3BGV
RNMT,O43148,3EPP
RNMT,O43148,5E8J
RNMT,O43148,5E9J
RNMT,O43148,5E9W
RNMT,O43148,8Q69
RNMT,O43148,8Q8G
HMBS,P08397,3ECR
HMBS,P08397,3EQ1
HMBS,P08397,5M6R
HMBS,P08397,5M7F
HMBS,P08397,7AAJ
HMBS,P08397,7AAK
HMBS,P08397,7CCX
HMBS,P08397,7CCY
HMBS,P08397,7CCZ
HMBS,P08397,7CD0
HMBS,P08397,8PND
STIM1,Q13586,2K60
STIM1,Q13586,2MAJ
STIM1,Q13586,2MAK
STIM1,Q13586,3TEQ
STIM1,Q13586,4O9B
STIM1,Q13586,6YEL
SLC5A2,P31639,7VSI
SLC5A2,P31639,7YNJ
SLC5A2,P31639,7YNK
SLC5A2,P31639,8HB0
SLC5A2,P31639,8HDH
SLC5A2,P31639,8HEZ
SLC5A2,P31639,8HG7
SLC5A2,P31639,8HIN
WRN,Q14191,2AXL
WRN,Q14191,2DGZ
WRN,Q14191,2E1E
WRN,Q14191,2E1F
WRN,Q14191,2FBT
WRN,Q14191,2FBV
WRN,Q14191,2FBX
WRN,Q14191,2FBY
WRN,Q14191,2FC0
WRN,Q14191,3AAF
WRN,Q14191,6TYV
WRN,Q14191,6YHR
WRN,Q14191,7GQS
WRN,Q14191,7GQT
WRN,Q14191,7GQU
WRN,Q14191,7XUT
WRN,Q14191,8PFL
WRN,Q14191,8PFO
WRN,Q14191,8PFP
WRN,Q14191,8YLE
DNM2,P50570,2YS1
LRP1,Q07954,1CR8
LRP1,Q07954,1D2L
LRP1,Q07954,1J8E
LRP1,Q07954,2FYJ
LRP1,Q07954,2FYL
LRP1,Q07954,2KNX
LRP1,Q07954,2KNY
IL1RL1,Q01638,4KC3
C9orf72,Q96LT7,6LT0
C9orf72,Q96LT7,6V4U
C9orf72,Q96LT7,7MGE
C9orf72,Q96LT7,7O2W
CD69,Q07108,1E87
CD69,Q07108,1E8I
CD69,Q07108,1FM5
CD69,Q07108,3CCK
CD69,Q07108,3HUP
CD69,Q07108,8G94
F10,P00742,1C5M
F10,P00742,1EZQ
F10,P00742,1F0R
F10,P00742,1F0S
F10,P00742,1FAX
F10,P00742,1FJS
F10,P00742,1FXY
F10,P00742,1G2L
F10,P00742,1G2M
F10,P00742,1HCG
F10,P00742,1IOE
F10,P00742,1IQE
F10,P00742,1IQF
F10,P00742,1IQG
F10,P00742,1IQH
F10,P00742,1IQI
F10,P00742,1IQJ
F10,P00742,1IQK
F10,P00742,1IQL
F10,P00742,1IQM
F10,P00742,1IQN
F10,P00742,1KSN
F10,P00742,1LPG
F10,P00742,1LPK
F10,P00742,1LPZ
F10,P00742,1LQD
F10,P00742,1MQ5
F10,P00742,1MQ6
F10,P00742,1NFU
F10,P00742,1NFW
F10,P00742,1NFX
F10,P00742,1NFY
F10,P00742,1P0S
F10,P00742,1V3X
F10,P00742,1WU1
F10,P00742,1XKA
F10,P00742,1XKB
F10,P00742,1Z6E
F10,P00742,2BMG
F10,P00742,2BOH
F10,P00742,2BOK
F10,P00742,2BQ6
F10,P00742,2BQ7
F10,P00742,2BQW
F10,P00742,2CJI
F10,P00742,2D1J
F10,P00742,2EI6
F10,P00742,2EI7
F10,P00742,2EI8
F10,P00742,2FZZ
F10,P00742,2G00
F10,P00742,2GD4
F10,P00742,2H9E
F10,P00742,2J2U
F10,P00742,2J34
F10,P00742,2J38
F10,P00742,2J4I
F10,P00742,2J94
F10,P00742,2J95
F10,P00742,2JKH
F10,P00742,2P16
F10,P00742,2P3F
F10,P00742,2P3T
F10,P00742,2P3U
F10,P00742,2P93
F10,P00742,2P94
F10,P00742,2P95
F10,P00742,2PHB
F10,P00742,2PR3
F10,P00742,2Q1J
F10,P00742,2RA0
F10,P00742,2UWL
F10,P00742,2UWO
F10,P00742,2UWP
F10,P00742,2VH0
F10,P00742,2VH6
F10,P00742,2VVC
F10,P00742,2VVU
F10,P00742,2VVV
F10,P00742,2VWL
F10,P00742,2VWM
F10,P00742,2VWN
F10,P00742,2VWO
F10,P00742,2W26
F10,P00742,2W3I
F10,P00742,2W3K
F10,P00742,2WYG
F10,P00742,2WYJ
F10,P00742,2XBV
F10,P00742,2XBW
F10,P00742,2XBX
F10,P00742,2XBY
F10,P00742,2XC0
F10,P00742,2XC4
F10,P00742,2XC5
F10,P00742,2Y5F
F10,P00742,2Y5G
F10,P00742,2Y5H
F10,P00742,2Y7X
F10,P00742,2Y7Z
F10,P00742,2Y80
F10,P00742,2Y81
F10,P00742,2Y82
F10,P00742,3CEN
F10,P00742,3CS7
F10,P00742,3ENS
F10,P00742,3FFG
F10,P00742,3HPT
F10,P00742,3IIT
F10,P00742,3K9X
F10,P00742,3KL6
F10,P00742,3KQB
F10,P00742,3KQC
F10,P00742,3KQD
F10,P00742,3KQE
F10,P00742,3LIW
F10,P00742,3M36
F10,P00742,3M37
F10,P00742,3Q3K
F10,P00742,3SW2
F10,P00742,3TK5
F10,P00742,3TK6
F10,P00742,4A7I
F10,P00742,4BTI
F10,P00742,4BTT
F10,P00742,4BTU
F10,P00742,4Y6D
F10,P00742,4Y71
F10,P00742,4Y76
F10,P00742,4Y79
F10,P00742,4Y7A
F10,P00742,4Y7B
F10,P00742,4ZH8
F10,P00742,4ZHA
F10,P00742,5JQY
F10,P00742,5JTC
F10,P00742,5JZ8
F10,P00742,5JZU
F10,P00742,5K0H
F10,P00742,5VOE
F10,P00742,5VOF
F10,P00742,6Q9F
F10,P00742,6Q9I
F10,P00742,6RK9
F10,P00742,6YYW
F10,P00742,6YYX
F10,P00742,6YYY
F10,P00742,6Z6Q
F10,P00742,6Z6R
F10,P00742,7AHU
F10,P00742,7BMI
F10,P00742,7BMJ
F10,P00742,7E6J
F10,P00742,7TPP
F10,P00742,7YB8
F10,P00742,7YB9
F10,P00742,7YBB
F10,P00742,7YBC
F10,P00742,8EOK
F10,P00742,9CTH
CHRM2,P08172,3UON
CHRM2,P08172,4MQS
CHRM2,P08172,4MQT
CHRM2,P08172,5YC8
CHRM2,P08172,5ZK3
CHRM2,P08172,5ZK8
CHRM2,P08172,5ZKB
CHRM2,P08172,5ZKC
CHRM2,P08172,6OIK
CHRM2,P08172,6U1N
CHRM2,P08172,7T8X
CHRM2,P08172,7T90
CHRM2,P08172,7T94
CHRM2,P08172,7T96
CHRM2,P08172,8J8R
CHRM2,P08172,8J97
CHRM2,P08172,8JAF
TBCE,Q15813,4ICU
TBCE,Q15813,4ICV
ZEB2,O60315,2DA7
UGDH,O60701,2Q3E
UGDH,O60701,2QG4
UGDH,O60701,3ITK
UGDH,O60701,3KHU
UGDH,O60701,3PRJ
UGDH,O60701,3PTZ
UGDH,O60701,3TDK
UGDH,O60701,3TF5
UGDH,O60701,4EDF
UGDH,O60701,4RJT
UGDH,O60701,5TJH
UGDH,O60701,5VR8
UGDH,O60701,5W4X
UGDH,O60701,6C4J
UGDH,O60701,6C4K
UGDH,O60701,6C58
UGDH,O60701,6C5A
UGDH,O60701,6C5Z
RPS10,P46783,4UG0
RPS10,P46783,4V6X
RPS10,P46783,5A2Q
RPS10,P46783,5AJ0
RPS10,P46783,5FLX
RPS10,P46783,5LKS
RPS10,P46783,5OA3
RPS10,P46783,5T2C
RPS10,P46783,5VYC
RPS10,P46783,6FEC
RPS10,P46783,6G51
RPS10,P46783,6G53
RPS10,P46783,6G5H
RPS10,P46783,6G5I
RPS10,P46783,6IP5
RPS10,P46783,6IP6
RPS10,P46783,6IP8
RPS10,P46783,6OLE
RPS10,P46783,6OLF
RPS10,P46783,6OLG
RPS10,P46783,6OLI
RPS10,P46783,6OLZ
RPS10,P46783,6OM0
RPS10,P46783,6OM7
RPS10,P46783,6QZP
RPS10,P46783,6XA1
RPS10,P46783,6Y0G
RPS10,P46783,6Y2L
RPS10,P46783,6Y57
RPS10,P46783,6YBS
RPS10,P46783,6Z6L
RPS10,P46783,6Z6M
RPS10,P46783,6Z6N
RPS10,P46783,6ZLW
RPS10,P46783,6ZM7
RPS10,P46783,6ZME
RPS10,P46783,6ZMI
RPS10,P46783,6ZMO
RPS10,P46783,6ZMT
RPS10,P46783,6ZMW
RPS10,P46783,6ZN5
RPS10,P46783,6ZOJ
RPS10,P46783,6ZOL
RPS10,P46783,6ZON
RPS10,P46783,6ZP4
RPS10,P46783,6ZUO
RPS10,P46783,6ZV6
RPS10,P46783,6ZVH
RPS10,P46783,6ZVJ
RPS10,P46783,6ZXD
RPS10,P46783,6ZXE
RPS10,P46783,6ZXF
RPS10,P46783,6ZXG
RPS10,P46783,6ZXH
RPS10,P46783,7A09
RPS10,P46783,7K5I
RPS10,P46783,7QP6
RPS10,P46783,7QP7
RPS10,P46783,7QVP
RPS10,P46783,7R4X
RPS10,P46783,7TQL
RPS10,P46783,7XNX
RPS10,P46783,7XNY
RPS10,P46783,8G5Y
RPS10,P46783,8G60
RPS10,P46783,8G61
RPS10,P46783,8G6J
RPS10,P46783,8GLP
RPS10,P46783,8IFD
RPS10,P46783,8IFE
RPS10,P46783,8JDJ
RPS10,P46783,8JDK
RPS10,P46783,8JDL
RPS10,P46783,8JDM
RPS10,P46783,8K2C
RPS10,P46783,8OZ0
RPS10,P46783,8PJ1
RPS10,P46783,8PJ2
RPS10,P46783,8PJ3
RPS10,P46783,8PJ4
RPS10,P46783,8PJ5
RPS10,P46783,8PJ6
RPS10,P46783,8PPK
RPS10,P46783,8PPL
RPS10,P46783,8QOI
RPS10,P46783,8T4S
RPS10,P46783,8XSX
RPS10,P46783,8XSY
RPS10,P46783,8XSZ
RPS10,P46783,8XXL
RPS10,P46783,8XXM
RPS10,P46783,8XXN
RPS10,P46783,8Y0W
RPS10,P46783,8Y0X
RPS10,P46783,8YOO
RPS10,P46783,8YOP
RPS10,P46783,9BKD
RPS10,P46783,9BLN
WLS,Q5T9L3,7DRT
WLS,Q5T9L3,7KC4
WLS,Q5T9L3,8TZO
WLS,Q5T9L3,8TZP
WLS,Q5T9L3,8TZR
WLS,Q5T9L3,8TZS
SYNCRIP,O60506,2DGU
SYNCRIP,O60506,2MXT
SYNCRIP,O60506,2NBB
SYNCRIP,O60506,6KOR
SMN1,Q16637,1G5V
SMN1,Q16637,1MHN
SMN1,Q16637,2LEH
SMN1,Q16637,4A4E
SMN1,Q16637,4A4G
SMN1,Q16637,4GLI
SMN1,Q16637,4QQ6
SMN1,Q16637,5XJL
SMN1,Q16637,5XJQ
SMN1,Q16637,5XJR
SMN1,Q16637,5XJS
SMN1,Q16637,5XJT
SMN1,Q16637,5XJU
SMN1,Q16637,7W2P
SMN1,Q16637,7W30
NDUFAB1,O14561,2DNW
NDUFAB1,O14561,5OOL
NDUFAB1,O14561,5OOM
NDUFAB1,O14561,5XTB
NDUFAB1,O14561,5XTC
NDUFAB1,O14561,5XTD
NDUFAB1,O14561,5XTH
NDUFAB1,O14561,5XTI
NDUFAB1,O14561,6ODD
NDUFAB1,O14561,7A5H
NDUFAB1,O14561,7A5J
NDUFAB1,O14561,7O9K
NDUFAB1,O14561,7O9M
NDUFAB1,O14561,7ODR
NDUFAB1,O14561,7ODS
NDUFAB1,O14561,7ODT
NDUFAB1,O14561,7OF0
NDUFAB1,O14561,7OF2
NDUFAB1,O14561,7OF3
NDUFAB1,O14561,7OF5
NDUFAB1,O14561,7OF7
NDUFAB1,O14561,7OI6
NDUFAB1,O14561,7OI7
NDUFAB1,O14561,7OI8
NDUFAB1,O14561,7OI9
NDUFAB1,O14561,7OIC
NDUFAB1,O14561,7OID
NDUFAB1,O14561,7OIE
NDUFAB1,O14561,7PD3
NDUFAB1,O14561,7PO4
NDUFAB1,O14561,7QH6
NDUFAB1,O14561,7QH7
NDUFAB1,O14561,8K2B
NDUFAB1,O14561,8PK0
NDUFAB1,O14561,8QSJ
NDUFAB1,O14561,8QU5
