@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
8DK4,SJ9,non-polymer,436.863,QNQATVBNODOSPT-UHFFFAOYSA-N,c1ccc(cc1)CNC(=O)c2ccc3c(c2)cc(n3Cc4ccc(c(c4)F)Cl)C(=O)O
9F7W,2OH,NON-POLYMER,228.286,IISBACLAFKSPIT-UHFFFAOYSA-N,CC(C)(c1ccc(cc1)O)c2ccc(cc2)O
9F7X,H3W,NON-POLYMER,242.313,HTVITOHKHWFJKO-UHFFFAOYSA-N,CCC(C)(c1ccc(cc1)O)c2ccc(cc2)O
1LXF,BEP,NON-POLYMER,366.54,UIEATEWHFDRYRU-DEOSSOPVSA-N,CC(C)COC[C@H](C[N@@](Cc1ccccc1)c2ccccc2)N3CCCC3
2KRD,WW7,NON-POLYMER,340.868,IDEHCMNLNCJQST-UHFFFAOYSA-N,c1cc2c(cccc2Cl)c(c1)S(=O)(=O)NCCCCCCN
2L1R,SXK,NON-POLYMER,264.224,OIXUCWSQNBIMBL-UHFFFAOYSA-N,c1cc(ccc1c2ccc(cc2F)F)OCC(=O)O
5W88,9XG,NON-POLYMER,183.249,TWPMMLHBHPYSMT-UHFFFAOYSA-N,Cc1cccc(c1)Nc2ccccc2
5WCL,9XG,NON-POLYMER,183.249,TWPMMLHBHPYSMT-UHFFFAOYSA-N,Cc1cccc(c1)Nc2ccccc2
6KN7,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
6KN8,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
6MV3,WW7,NON-POLYMER,340.868,IDEHCMNLNCJQST-UHFFFAOYSA-N,c1cc2c(cccc2Cl)c(c1)S(=O)(=O)NCCCCCCN
7JGI,V8Y,non-polymer,369.863,MGDCSPFNRAHLFD-UHFFFAOYSA-N,c1cc2c(cccc2Cl)c(c1)S(=O)(=O)NCCCCCCC(=O)O
7SUP,BQ6,non-polymer,446.495,PKIDWDVQYYRRMY-HNNXBMFYSA-N,Cc1cc2c(cc1F)OC[C@H](C2)NS(=O)(=O)c3cc(c([nH]3)C)C(=O)N4CC(C4)(C)C#N
7SVC,C9W,non-polymer,462.495,DVBFWVCOVWFHLA-APWZRJJASA-N,Cc1cc2c(cc1F)OC[C@H]([C@H]2O)NS(=O)(=O)c3cc(c([nH]3)C)C(=O)N4CC(C4)(C)C#N
7SWG,BQ6,non-polymer,446.495,PKIDWDVQYYRRMY-HNNXBMFYSA-N,Cc1cc2c(cc1F)OC[C@H](C2)NS(=O)(=O)c3cc(c([nH]3)C)C(=O)N4CC(C4)(C)C#N
7SWI,C9W,non-polymer,462.495,DVBFWVCOVWFHLA-APWZRJJASA-N,Cc1cc2c(cc1F)OC[C@H]([C@H]2O)NS(=O)(=O)c3cc(c([nH]3)C)C(=O)N4CC(C4)(C)C#N
7UH9,WW9,non-polymer,354.895,YQJOLFJTZRVABX-UHFFFAOYSA-N,c1cc2c(cccc2Cl)c(c1)S(=O)(=O)NCCCCCCCN
7UHA,WW6,non-polymer,326.842,SYLYAVTWUBDUGM-UHFFFAOYSA-N,c1cc2c(cccc2Cl)c(c1)S(=O)(=O)NCCCCCN
7UTI,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
7UTL,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
1NUN,15P,NON-POLYMER,1529.829,VUYXVWGKCKTUMF-UHFFFAOYSA-N,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
1OEC,AA2,NON-POLYMER,451.992,CJSSYVIHFXDFFC-UHFFFAOYSA-N,CC(C)(c1ccc(cc1)c2c(cnc(n2)Nc3ccc(cc3)CCN4CCOCC4)Cl)N
2PVF,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2PVY,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2PWL,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2PY3,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2PZ5,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2PZP,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2PZR,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2Q0B,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
3B2T,M33,NON-POLYMER,425.228,IPSMXNMCXMRRGZ-IOSLPCCCSA-N,C[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
3CLY,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
3RI1,3RH,NON-POLYMER,273.332,BMOQBIIJPJVMDI-INIZCTEOSA-N,c1ccc(cc1)[C@@H]2Cc3cnc(nc3-c4c2cccc4)N
4J95,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
4J96,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
4J97,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
4J98,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
4J99,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
5EG3,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
5UGL,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
5UGX,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
5UHN,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
5UI0,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
6AGX,9WX,NON-POLYMER,499.54,GMHRLLCUAFMSGQ-UHFFFAOYSA-N,CCOC(=O)Cn1cc(nc1)S(=O)(=O)n2ccc3c2nc(cn3)CCc4cc(cc(c4)OC)OC
6LVK,EVC,non-polymer,597.732,FOZHPNQPNMFWAV-UHFFFAOYSA-N,CCNS(=O)(=O)c1ccccc1Nc2ncnc(n2)Nc3ccc(c(c3)OCCN4CCOCC4)N5CCN(CC5)C
6LVL,EVL,non-polymer,581.733,YJUANBRSJHPDHJ-UHFFFAOYSA-N,CCNS(=O)(=O)c1ccccc1Nc2ncnc(n2)Nc3ccc(c(c3)OC)N4CCC(CC4)N5CCN(CC5)C
6V6Q,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
7KIA,WFD,non-polymer,486.612,GPGFFJPUFNKAFY-UHFFFAOYSA-N,Cc1cc([nH]n1)Nc2cc(nc(n2)c3ccc(cc3)C4CCN(CC4)C(=O)C=C)N5CCN(CC5)C
7KIE,WF7,non-polymer,444.532,YSDWTPVGKQWXNG-JXMROGBWSA-N,Cc1cc(n[nH]1)Nc2cc(nc(n2)/C=C/c3ccc(cc3)NC(=O)C=C)N4CCN(CC4)C
7OZY,47I,non-polymer,371.455,OYKIIJTXTXJYKZ-UHFFFAOYSA-O,c1cc(ccc1c2c3ccc(cc3[nH]n2)c4ccc(cc4)O)N5CC[NH2+]CC5
8E1X,U9P,non-polymer,446.505,XGJBIMKIGAOMPJ-KRWDZBQOSA-N,CC(C)n1ccc(n1)c2cn3c(c(cn3)c4cc(cnc4)C(=O)NC)nc2N[C@H]5CCOC5
8H75,KX0,non-polymer,394.857,DQFCVOOFMXEPOC-UHFFFAOYSA-N,Cc1c2c(n[nH]1)Nc3cc(ncc3C(=N2)c4ccccc4Cl)N5CCOCC5
8STG,WCJ,non-polymer,511.55,YMFWNWAYNXOSLG-UHFFFAOYSA-N,Cc1ccnc(n1)Oc2ccc(cc2F)c3c4c(ncnc4n(c3c5ccc(cc5)NC(=O)C(C)C)C)N
8SWE,WXQ,non-polymer,399.445,PVEZIQYTTJVILM-UHFFFAOYSA-N,Cn1c(c(c2c1ncnc2N)c3ccc(cc3)OC)c4ccc(cc4)NC(=O)C=C
8U1F,UIM,non-polymer,493.56,PJTFDPCWAHARFB-UHFFFAOYSA-N,Cc1ccnc(n1)Oc2ccc(cc2)c3c4c(ncnc4n(c3c5ccc(cc5)NC(=O)C(C)C)C)N
7MBX,Y01,non-polymer,486.726,WLNARFZDISHUGS-MIXBDBMTSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)CCC(=O)O)C)C
7MBY,Y01,non-polymer,486.726,WLNARFZDISHUGS-MIXBDBMTSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)CCC(=O)O)C)C
5AX3,5ID,NON-POLYMER,392.15,WHSIXKUPQCKWBY-IOSLPCCCSA-N,c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)I
6NJS,KQV,NON-POLYMER,835.789,HBICZHLVBCLHSV-VUCLUUCHSA-N,CC(=O)N1CC[C@H]2CC[C@H](N2C(=O)[C@H](C1)NC(=O)c3cc4cc(ccc4[nH]3)C(F)(F)P(=O)(O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)NC(c5ccccc5)c6ccccc6
6NUQ,KQV,NON-POLYMER,835.789,HBICZHLVBCLHSV-VUCLUUCHSA-N,CC(=O)N1CC[C@H]2CC[C@H](N2C(=O)[C@H](C1)NC(=O)c3cc4cc(ccc4[nH]3)C(F)(F)P(=O)(O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)NC(c5ccccc5)c6ccccc6
1L2J,ETC,NON-POLYMER,320.425,MASYAWHPJCQLSW-ZIAGYGMSSA-N,CC[C@@H]1Cc2cc(ccc2C3=C1c4ccc(cc4C[C@H]3CC)O)O
1NDE,MON,NON-POLYMER,485.045,AIBKIFHSQQYXLG-UHFFFAOYSA-N,c1cc(ccc1CCNc2nc(nc(n2)SCCCc3ccc(cc3)Cl)N4CCNCC4)O
1QKM,GEN,NON-POLYMER,270.237,TZBJGXHYKVUXJN-UHFFFAOYSA-N,c1cc(ccc1C2=COc3cc(cc(c3C2=O)O)O)O
1U3Q,272,NON-POLYMER,243.215,NBTXJDAHLMMIGY-UHFFFAOYSA-N,c1cc2c(cc1O)onc2c3ccc(cc3O)O
1U3R,338,NON-POLYMER,277.274,JHOZVRGNIYFYHE-UHFFFAOYSA-N,c1cc2c(cccc2O)c(c1)c3nc4ccc(cc4o3)O
1U3S,797,NON-POLYMER,277.274,LCGSYJVWLGYWTD-UHFFFAOYSA-N,c1cc(cc2c1cc(cc2)O)c3c4ccc(cc4on3)O
1U9E,397,NON-POLYMER,226.227,SNNNDCMXZYWCCI-UHFFFAOYSA-N,c1cc(ccc1c2cc3cc(ccc3o2)O)O
1X76,697,NON-POLYMER,251.237,GGEKOZPXKBYLNK-UHFFFAOYSA-N,c1cc(ccc1c2cc3cc(cc(c3o2)C#N)O)O
1X78,244,NON-POLYMER,265.263,ZKJVCUXZMYKTLT-UHFFFAOYSA-N,c1cc(ccc1c2cc3cc(cc(c3o2)CC#N)O)O
1X7B,041,NON-POLYMER,271.243,MQIMZDXIAHJKQP-UHFFFAOYSA-N,C=Cc1cc(cc2c1oc(n2)c3ccc(c(c3)F)O)O
1X7J,GEN,NON-POLYMER,270.237,TZBJGXHYKVUXJN-UHFFFAOYSA-N,c1cc(ccc1C2=COc3cc(cc(c3C2=O)O)O)O
1YY4,4NA,NON-POLYMER,270.71,YHEHVRSGKUYDON-UHFFFAOYSA-N,c1cc(ccc1c2ccc3c(c2)ccc(c3Cl)O)O
1YYE,196,NON-POLYMER,279.265,NSSOSHDCWCMNDM-UHFFFAOYSA-N,c1cc(cc2c1cc(cc2C#N)c3ccc(c(c3)F)O)O
1ZAF,789,NON-POLYMER,317.134,DHPCBFMFERFZLR-UHFFFAOYSA-N,c1cc(ccc1C2=C(c3ccc(cc3C2=O)O)Br)O
2FSZ,OHT,NON-POLYMER,387.514,TXUZVZSFRXZGTL-QPLCGJKRSA-N,CC/C(=C(\c1ccc(cc1)O)/c2ccc(cc2)OCCN(C)C)/c3ccccc3
2GIU,FBR,NON-POLYMER,335.236,FTEBGBCQCYMDPH-KRWDZBQOSA-N,CCCC[C@@]12CCC(=O)C(=C1c3ccc(cc3C2)O)Br
2I0G,I0G,NON-POLYMER,282.334,XIESSJVMWNJCGZ-VKJFTORMSA-N,c1cc(ccc1[C@H]2[C@H]3CCC[C@H]3c4cc(ccc4O2)O)O
2JJ3,JJ3,NON-POLYMER,326.386,RHQLNMNKTIOREN-AOIWGVFYSA-N,COCc1cc(cc2c1O[C@H]([C@@H]3[C@H]2CCC3)c4ccc(cc4)O)O
2NV7,555,NON-POLYMER,263.291,VYQQTWUZKPWPRL-WOJGMQOQSA-N,c1ccc2c(c1)c(ccc2c3ccc(cc3)O)\C=N\O
2QTU,3AS,NON-POLYMER,362.367,GPFRMIHXGMVMGF-BZSNNMDCSA-N,COCc1cc(cc2c1O[C@H]([C@@H]3[C@H]2CC(C3)(F)F)c4ccc(cc4)O)O
2YJD,YJD,NON-POLYMER,268.31,IRWOSCQWORJIQP-UHFFFAOYSA-N,CC(C)Oc1nc2ccccc2n1c3ccc(cc3)O
2YLY,SU4,non-polymer,347.429,GYHSDCAQMDKVKI-SFHVURJKSA-N,C[C@](CN(C1CC1)S(=O)(=O)c2ccc(cc2)O)(c3ccccc3)O
2Z4B,DC8,NON-POLYMER,318.315,QJSMFUTULGSHNQ-ZOBUZTSGSA-N,c1cc(ccc1[C@H]2[C@H]3CC(C[C@H]3c4cc(ccc4O2)O)(F)F)O
3OLL,EST,NON-POLYMER,272.382,VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
3OLS,EST,NON-POLYMER,272.382,VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
3OMO,WV7,NON-POLYMER,245.198,QNFSENFVEFYGPS-UHFFFAOYSA-N,c1cc2c(cc1O)CCN(C2)C(=O)C(F)(F)F
3OMP,W14,NON-POLYMER,245.198,OZASZYYBDFCSHO-UHFFFAOYSA-N,c1cc2c(cc1O)CN(CC2)C(=O)C(F)(F)F
3OMQ,W23,NON-POLYMER,281.252,HADUTEDIBIZUBV-UHFFFAOYSA-N,c1cc2c(cc1O)CC[N@](C2)S(=O)(=O)C(F)(F)F
4J24,EST,NON-POLYMER,272.382,VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
4J26,EST,NON-POLYMER,272.382,VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
4ZI1,KB0,NON-POLYMER,314.377,KXVQYSIZQKFFIZ-UHFFFAOYSA-N,Cc1cc(cc2c1CC(=C2c3ccccc3)c4ccc(cc4)O)O
5TOA,EST,NON-POLYMER,272.382,VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
7XVY,I0K,non-polymer,239.269,GHZHWDWADLAOIQ-CYBMUJFWSA-N,c1cc(ccc1C[C@H](C#N)c2ccc(cc2)O)O
7XVZ,I1D,non-polymer,273.714,NDFNTIQEFMPFJY-LBPRGKRZSA-N,c1cc(ccc1[C@@H](Cc2ccc(cc2Cl)O)C#N)O
7XWP,I1I,non-polymer,273.714,NDFNTIQEFMPFJY-GFCCVEGCSA-N,c1cc(ccc1[C@H](Cc2ccc(cc2Cl)O)C#N)O
7XWQ,I1M,non-polymer,273.714,PQFVBUHUFFSLPG-NSHDSACASA-N,c1cc(ccc1C[C@@H](C#N)c2ccc(cc2Cl)O)O
7XWR,I2B,non-polymer,273.714,PQFVBUHUFFSLPG-LLVKDONJSA-N,c1cc(ccc1C[C@H](C#N)c2ccc(cc2Cl)O)O
2QLU,ADE,NON-POLYMER,135.127,GFFGJBXGBJISGV-UHFFFAOYSA-N,c1[nH]c2c(n1)c(ncn2)N
4FAO,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5NGV,PG4,NON-POLYMER,194.226,UWHCKJMYHZGTIT-UHFFFAOYSA-N,C(COCCOCCOCCO)O
7MRZ,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7OLY,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
1RV1,IMZ,NON-POLYMER,686.434,PVRYEWOXWGDQHA-URLMMPGGSA-N,CCOc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCN(CC3)CCO)c4ccc(cc4)Br)c5ccc(cc5)Br)OC
1T4E,DIZ,NON-POLYMER,581.187,HQEQUYKKMMKSSX-PMACEKPBSA-N,c1cc(ccc1[C@H]2C(=O)Nc3ccc(cc3C(=O)N2[C@@H](c4ccc(cc4)Cl)C(=O)O)I)Cl
2AXI,MPO,NON-POLYMER,209.263,DVLFYONBTKHTER-UHFFFAOYSA-N,C1COCCN1CCCS(=O)(=O)O
2LZG,13Q,NON-POLYMER,432.34,OMAPWASVHLHIRY-NQSCKRDGSA-N,c1cc(cc(c1)Cl)[C@H]2C[C@@H](C(=O)N([C@@H]2c3ccc(cc3)Cl)CC4CC4)CC(=O)O
2VJE,FLC,NON-POLYMER,189.1,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
2VJF,FLC,NON-POLYMER,189.1,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
3JZK,YIN,NON-POLYMER,536.218,HNNGTASVWGJHBY-XZOQPEGZSA-N,c1ccc2c(c1)C3=C([C@@H](N4C(=N3)NC=N4)c5ccc(cc5)Br)[C@H](O2)c6ccc(cc6)Br
3LBK,K23,NON-POLYMER,462.327,QZJRNGXHRQJBJH-UHFFFAOYSA-N,c1ccc(cc1)c2c(n(cn2)Cc3ccc(cc3)Cl)c4c5ccc(cc5[nH]c4C(=O)O)Cl
3LBL,MI6,NON-POLYMER,577.518,YTBYOWZWBDYLQF-BYHVZLFPSA-N,CC(C)(C)C[C@@H]1[C@]2(c3ccc(cc3NC2=O)Cl)[C@@H]([C@@H](N1)C(=O)NCCN4CCOCC4)c5cccc(c5F)Cl
3TJ2,TJ2,NON-POLYMER,476.352,ZAOJHZGIRKVCBH-FQEVSTJZSA-N,CC(C)(C)NC(=O)[C@H](c1c2ccc(cc2[nH]c1C(=O)O)Cl)N(Cc3ccc(cc3)Cl)C=O
3TU1,07G,NON-POLYMER,477.888,AGRQHAQMUFKJFC-FQEVSTJZSA-N,CC(C)(C)NC(=O)C(c1c2ccc(cc2[nH]c1C(=O)O)Cl)N(Cc3ccc(c(c3)F)F)C=O
3VBG,03M,NON-POLYMER,401.794,OEXMEVPQEPHTAQ-IDUWFGFVSA-N,Cc1c(ccc2c1[nH]cc2/C=C\3/C(=O)N(C(=O)N3)Cc4ccc(c(c4)F)F)Cl
3VZV,VZV,NON-POLYMER,571.561,BWUMOCARMRPCIP-HQQGYVGFSA-N,CC(C)C1=C(SC2=N[C@@]([C@H](N12)c3ccc(cc3)Cl)(C)c4ccc(cc4)Cl)C(=O)N5CCC[C@H]5C(=O)N(C)C
3W69,LTZ,NON-POLYMER,696.729,NYMONQQQYOURJF-GTVZXTIFSA-N,CC[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)c4ccc(cc4)Cl)c5ccc(cc5)Cl)C(C)C)C(=O)N6CCN([C@@H](C6)C)C(=O)C
4DIJ,BLF,NON-POLYMER,574.5,IFORBTVIRBZFON-UHFFFAOYSA-N,c1ccc(cc1)c2c(n(cn2)Cc3ccc(cc3)Cl)c4c5ccc(cc5[nH]c4C(=O)NCCN6CCOCC6)Cl
4ERE,0R2,NON-POLYMER,520.445,ZEMLYWMOSZRCQL-UWSZBUKDSA-N,CC[C@@H](C(=O)OC(C)(C)C)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl
4ERF,0R3,NON-POLYMER,478.408,YUALYRLIFVPOHL-VPLUBSIMSA-N,CC[C@@H]([C@H](C)O)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl
4HBM,0Y7,NON-POLYMER,450.355,MUYVUHCWOCMQPD-CJXUKZFBSA-N,CC[C@@H](CO)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl
4HG7,NUT,NON-POLYMER,581.49,BDUHCSBCVGXTJM-WUFINQPMSA-N,CC(C)Oc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)c4ccc(cc4)Cl)c5ccc(cc5)Cl)OC
4JV7,1MN,NON-POLYMER,515.237,YYVYIVSNIAMIER-ZRBLBEILSA-N,CN1[C@@H]([C@@H](O[C@H](C1=O)Cc2ccccc2)c3ccc(cc3)Br)c4ccc(cc4)Br
4JV9,1MO,NON-POLYMER,426.335,NFFXQTHZDQEVMP-ZRBLBEILSA-N,CN1[C@@H]([C@@H](O[C@H](C1=O)Cc2ccccc2)c3ccc(cc3)Cl)c4ccc(cc4)Cl
4JVE,1MQ,NON-POLYMER,528.399,KFJHASQDDHBQDA-GYEZOCHYSA-N,C/C=C/[C@H](C(=O)O)N1[C@@H]([C@@H](O[C@H](C1=O)Cc2ccc(cc2)F)c3ccc(cc3)Cl)c4ccc(cc4)Cl
4JVR,1MT,NON-POLYMER,507.428,FNYZLFJBIYJBIK-MZFHRINRSA-N,CC(C)(C)C[C@H]1[C@]2(c3ccc(cc3NC2=O)Cl)[C@H]([C@@H](N1)C(=O)NCCN)c4cccc(c4F)Cl
4JWR,1MY,NON-POLYMER,452.328,GOJFTLJDUNFYCJ-MMKMLUHNSA-N,CC[C@@H](CO)N1[C@@H]([C@@H](O[C@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl
4MDN,Y30,NON-POLYMER,582.474,PESUUIPTWNTJKA-MHZLTWQESA-N,CC(C)(C)NC(=O)[C@@H](c1c2ccc(cc2[nH]c1C(=O)O)Cl)N(Cc3ccc(cc3)OCc4ccc(cc4)Cl)C=O
4MDQ,28W,NON-POLYMER,501.963,VRQFWSWBTGHUMK-AZUAARDMSA-N,CC(C)C[C@@H](C(=O)NO)NC(c1c2ccc(cc2[nH]c1C(=O)NO)Cl)C(=O)NCc3ccccc3
